1.66999, -52.508, 0.875516, -7.40724
1.67495, -52.5223, 0.27642, -7.39035
1.67984, -52.5114, -0.365261, -7.39557
1.68927, -52.4099, -0.931282, -7.36364
1.69346, -52.1304, -2.12405, -7.32124
1.69838, -51.9163, -2.83353, -7.31387
1.70241, -51.7981, -3.29732, -7.34099
1.70723, -51.6672, -3.80245, -7.35223
1.71197, -51.562, -4.44169, -7.38398
1.71599, -51.4297, -4.94816, -7.40004
1.72087, -51.3226, -5.58893, -7.43774
1.72492, -51.2259, -6.12166, -7.44698
1.7296, -51.0664, -6.82131, -7.43016
1.73445, -50.9431, -7.61484, -7.45531
1.7385, -50.8435, -8.15014, -7.47324
1.7425, -50.743, -8.68608, -7.49347
1.74656, -50.6791, -9.1388, -7.5091
1.75109, -50.5398, -9.7598, -7.54089
1.756, -50.4735, -10.3901, -7.6079
1.76079, -50.319, -11.0547, -7.63066
1.76481, -50.1784, -11.5684, -7.67452
1.76962, -50.0598, -12.2174, -7.74666
1.77463, -49.8531, -12.9015, -7.77569
1.77942, -49.6698, -13.6116, -7.83692
1.78343, -49.4881, -14.1455, -7.84938
1.78823, -49.3194, -14.6372, -7.8784
1.79232, -49.1854, -15.1553, -7.89879
1.79693, -48.9392, -15.7513, -7.9018
1.80094, -48.7549, -16.2879, -7.92431
1.8058, -48.5073, -16.8856, -7.93348
1.81077, -48.2345, -17.5259, -7.97225
1.81542, -47.87, -18.3147, -7.97452
1.81943, -47.6729, -18.7864, -7.99317
1.82344, -47.4125, -19.3195, -7.99975
1.82749, -47.1757, -19.8776, -8.03805
1.83219, -46.8904, -20.3877, -8.0213
1.83706, -46.5412, -21.0257, -8.05125
1.84196, -46.1769, -21.7086, -8.07404
1.84677, -45.8119, -22.3924, -8.10161
1.85077, -45.5002, -22.9471, -8.12692
1.85565, -45.1251, -23.5641, -8.14459
1.86041, -44.6473, -24.3295, -8.17515
1.8647, -44.3493, -24.8416, -8.22209
1.86942, -43.925, -25.4779, -8.25313
1.87418, -43.618, -25.9219, -8.28673
1.87945, -43.1696, -26.5353, -8.29633
1.88387, -42.7516, -27.0592, -8.32885
1.88884, -42.2471, -27.6215, -8.32811
1.89375, -41.7581, -28.139, -8.34062
1.89849, -41.2694, -28.6566, -8.35726
1.90345, -40.5759, -29.2226, -8.31794
1.90838, -39.946, -29.7262, -8.29024
1.9132, -39.4897, -30.0881, -8.27411
1.91723, -38.9866, -30.4667, -8.26394
1.92202, -38.3742, -30.9239, -8.25669
1.92609, -37.8881, -31.2559, -8.26072
1.93078, -37.2772, -31.7123, -8.26186
1.93569, -36.6204, -32.1846, -8.27208
1.94054, -36.0581, -32.6237, -8.27827
1.94539, -35.2944, -33.1733, -8.30232
1.95035, -34.6569, -33.5974, -8.33446
1.9551, -34.0047, -34.0669, -8.36575
1.9592, -33.5865, -34.3332, -8.39494
1.96396, -32.8902, -34.8172, -8.44077
1.96887, -32.2635, -35.245, -8.45038
1.97383, -31.6318, -35.6651, -8.50511
1.97861, -30.9856, -36.131, -8.56001
1.9835, -30.3567, -36.5493, -8.6242
1.9875, -29.7586, -36.9982, -8.68141
1.99241, -29.1215, -37.4694, -8.71042
1.99721, -28.6779, -37.8249, -8.75604
2.00206, -28.0588, -38.2482, -8.79692
2.007, -27.5102, -38.6799, -8.86257
2.01195, -26.9222, -39.1342, -8.90044
2.01676, -26.3145, -39.6268, -8.98068
2.02163, -25.7285, -40.0802, -9.02759
2.02654, -25.1598, -40.486, -9.08091
2.03137, -24.4987, -41.0477, -9.14271
2.03539, -24.0209, -41.4237, -9.18442
2.04034, -23.6124, -41.8089, -9.24749
2.04506, -23.1195, -42.2319, -9.29379
2.04997, -22.6272, -42.6548, -9.34348
2.0549, -22.1356, -43.0775, -9.39655
2.05974, -21.6885, -43.4861, -9.44183
2.0645, -21.2858, -43.8805, -9.47873
2.06855, -20.96, -44.1655, -9.50668
2.07351, -20.5579, -44.5601, -9.54815
2.07839, -20.0114, -45.0544, -9.58822
2.08306, -19.6623, -45.3156, -9.59364
2.08728, -19.3378, -45.6005, -9.6292
2.09194, -18.8449, -45.9613, -9.6358
2.09594, -18.4967, -46.2223, -9.64645
2.10074, -18.0889, -46.545, -9.67268
2.10562, -17.657, -46.8439, -9.6726
2.11068, -17.1396, -47.1695, -9.70087
2.11536, -16.5573, -47.4955, -9.67729
2.11964, -16.1602, -47.6972, -9.68056
2.1241, -15.7635, -47.8986, -9.68542
2.12822, -15.4019, -48.0144, -9.64746
2.1329, -14.8974, -48.2291, -9.61518
2.13789, -14.41, -48.3949, -9.58263
2.14273, -13.9408, -48.5232, -9.50985
2.14752, -13.4717, -48.6511, -9.43897
2.15254, -12.9946, -48.7058, -9.33901
2.15754, -12.501, -48.8085, -9.24401
2.16222, -11.9154, -48.8749, -9.11045
2.16705, -11.522, -48.8903, -9.02574
2.17206, -11.0036, -48.9666, -8.90911
2.17691, -10.4764, -48.969, -8.76367
2.1817, -10.0161, -48.9822, -8.63225
2.18572, -9.55574, -48.9948, -8.50253
2.19053, -9.01187, -49.0433, -8.36692
2.1947, -8.5258, -49.0294, -8.21381
2.19933, -7.95618, -49.0512, -8.05572
2.20344, -7.57855, -49.024, -7.94014
2.20823, -7.00862, -49.0439, -7.78637
2.21298, -6.45456, -49.0134, -7.63102
2.21787, -5.85849, -49.0057, -7.45583
2.22283, -5.27806, -48.9473, -7.27914
2.22765, -4.65607, -48.8998, -7.12236
